Country,State,Crop,Season,Year,Soil_Type,Soil_pH,Soil_Moisture_%,Nitrogen_N,Phosphorus_P,Potassium_K,Temperature_C,Rainfall_mm,Humidity_%,Wind_Speed_kmph,Irrigation_Type,Area_hectare,Yield_kg_per_ha
India,Maharashtra,Tea,Kharif,2017,Black,6.22,50,137,32,80,31.8,516,76,23.5,Canal,14.24,1730.5
India,Punjab,Maize,Rabi,2004,Loamy,6.28,42.1,45,20,112,29.4,639,68,23.7,Canal,1.16,4270
India,Andhra Pradesh,Banana,Zaid,2003,Sandy,7.16,48.2,112,64,32,29.3,795,73,19.4,Sprinkler,7.17,36587.8
India,Punjab,Pigeon Pea,Zaid,2003,Alluvial,5.95,56.5,82,43,74,27.1,1728,87,19.6,Drip,10.82,859.8
India,Punjab,Potato,Rabi,2022,Clay,7.74,45.3,103,69,117,38.8,674,58,10.7,Canal,2.33,32167
India,Gujarat,Barley,Rabi,2003,Laterite,6.29,27.5,104,76,89,39,673,38,24.5,Canal,10.03,3019.2
India,Bihar,Maize,Kharif,2001,Laterite,5.55,29.8,76,47,21,19.6,738,91,8.5,Rainfed,1.31,3177.7
India,Gujarat,Chickpea,Kharif,2025,Loamy,6.09,36.3,45,20,55,25,1640,61,23.6,Sprinkler,5.24,1131.4
India,Maharashtra,Wheat,Rabi,2025,Red,6.38,34.7,49,12,99,30.2,1440,87,13.8,Drip,5.39,2614.9
India,Punjab,Potato,Kharif,2017,Sandy,6.3,22.1,56,75,14,29,1403,76,17.1,Canal,11.01,22303.1
India,Punjab,Groundnut,Kharif,2024,Black,7.31,30.1,81,54,112,22,1885,73,9.6,Rainfed,14.91,2244.8
India,Madhya Pradesh,Soybean,Zaid,2006,Loamy,7.45,50.8,136,20,50,27.1,1571,49,23.7,Sprinkler,1.41,1618.7
India,Karnataka,Onion,Rabi,2011,Black,6.09,25.7,82,33,92,17.4,1204,51,1.4,Sprinkler,10.26,20418.7
India,Rajasthan,Rice,Zaid,2010,Sandy,6.3,49.5,114,20,70,35.2,1530,84,13.7,Canal,11.52,2899.5
India,Maharashtra,Potato,Zaid,2021,Black,6.71,46.3,64,19,25,20.7,1742,42,17.1,Canal,1.98,19473
India,Karnataka,Wheat,Rabi,2005,Alluvial,7.24,41,144,19,20,30.4,1956,31,13.8,Drip,8.61,2530.4
India,Gujarat,Maize,Kharif,2017,Alluvial,6.5,40.8,145,73,10,28.7,1001,70,20.1,Canal,8.54,4507.9
India,Maharashtra,Groundnut,Rabi,2010,Sandy,5.67,56.2,123,29,36,16.9,526,87,6,Sprinkler,8.66,1713.7
India,Tamil Nadu,Soybean,Zaid,2002,Sandy,5.65,51,92,37,75,18.4,1350,90,14.1,Canal,7.95,1395.5
India,Tamil Nadu,Banana,Kharif,2025,Loamy,6.85,23.6,73,74,74,19.6,1010,41,1.2,Drip,1.28,30061
India,Punjab,Mango,Rabi,2021,Laterite,7.11,59.8,44,51,84,38.5,1368,84,14,Sprinkler,14.79,8209.4
India,Tamil Nadu,Rice,Zaid,2007,Loamy,6.94,55.2,145,35,75,34.7,276,76,1.7,Sprinkler,13.98,2353.3
India,Karnataka,Sugarcane,Zaid,2013,Clay,6.55,20.7,124,79,89,31.1,347,86,14.5,Sprinkler,12.55,55310.2
India,Madhya Pradesh,Soybean,Kharif,2013,Loamy,6.26,40.7,59,33,52,29.2,1488,61,6.3,Drip,12.92,1609
India,Tamil Nadu,Tea,Zaid,2000,Laterite,7.7,41.6,130,64,35,39.9,227,58,7.8,Canal,9.88,2111.5
India,Maharashtra,Banana,Zaid,2010,Black,7.11,38.6,122,62,19,33,1017,45,20,Drip,6.88,30753.6
India,Punjab,Millet,Zaid,2016,Sandy,6.65,20.8,33,42,69,29.1,628,35,15.2,Canal,4.75,1207.9
India,Madhya Pradesh,Coffee,Kharif,2009,Clay,7.76,51.7,76,26,104,29.4,1748,47,7.1,Rainfed,11.87,1324.9
India,Tamil Nadu,Tomato,Zaid,2001,Laterite,5.73,24.2,123,38,101,15.6,422,48,12.8,Rainfed,14.53,28793.2
India,Uttar Pradesh,Potato,Rabi,2007,Alluvial,5.79,30.4,58,62,59,38.4,1381,77,14.4,Sprinkler,8.93,30684.8
India,Punjab,Cotton,Zaid,2012,Red,7,42.6,54,10,115,19.3,830,63,15,Canal,10.98,1717.9
India,Andhra Pradesh,Onion,Kharif,2011,Alluvial,5.63,33.9,79,35,71,28.5,1532,30,14.3,Canal,8.12,19089.7
India,Uttar Pradesh,Tomato,Kharif,2020,Clay,7.28,40.5,111,33,74,15.9,760,85,17.8,Drip,2.86,36381
India,Andhra Pradesh,Maize,Rabi,2001,Clay,6.17,48.9,141,30,106,23.8,768,33,18.8,Drip,13.52,2554.3
India,Karnataka,Barley,Zaid,2003,Loamy,7.66,45.9,55,71,34,17.8,503,91,5.4,Sprinkler,9.96,2304
India,Gujarat,Cotton,Rabi,2009,Red,7.77,38.4,121,50,16,28.7,643,33,17.6,Canal,11.43,2026.4
India,Rajasthan,Mango,Rabi,2004,Clay,6.06,21.1,130,73,29,30.2,1011,47,12.7,Drip,5.28,6735.3
India,Rajasthan,Wheat,Rabi,2016,Alluvial,5.62,31.8,123,15,77,27.7,396,37,22.7,Drip,13.4,3630.8
India,Maharashtra,Coffee,Zaid,2017,Sandy,7.3,37.6,66,36,36,25.5,211,47,11,Sprinkler,11.57,1980.3
India,Maharashtra,Onion,Rabi,2001,Laterite,6.67,29.6,134,48,42,31.7,854,92,6.6,Sprinkler,11.04,14783.1
India,Madhya Pradesh,Tea,Rabi,2012,Clay,7.49,33.9,76,40,117,29.2,1609,49,20.4,Canal,9.9,2473.9
India,Maharashtra,Rice,Zaid,2020,Black,7.08,36.9,38,16,14,32.7,1947,63,20.8,Sprinkler,11.01,3496.3
India,Andhra Pradesh,Tea,Kharif,2020,Clay,6.33,37.8,80,18,21,36.6,297,71,1.6,Sprinkler,1.5,2773.5
India,Rajasthan,Coffee,Rabi,2017,Black,6.8,23.2,115,20,25,16,1782,32,6.6,Canal,8.41,1520.4
India,Maharashtra,Soybean,Zaid,2019,Sandy,6.31,44.4,52,63,16,27.1,646,68,12.8,Rainfed,6.7,1483.1
India,Uttar Pradesh,Millet,Zaid,2002,Sandy,7.03,27.8,127,22,61,19.4,1762,30,1.5,Rainfed,11.53,1176.1
India,Bihar,Banana,Zaid,2006,Laterite,5.77,22.4,81,34,68,38.1,406,71,15.5,Canal,14.87,33615.9
India,Tamil Nadu,Onion,Kharif,2021,Red,7.67,52.1,145,59,38,24.5,741,93,5.6,Sprinkler,1.41,20584.2
India,Karnataka,Pigeon Pea,Kharif,2005,Clay,7.41,41.1,108,57,47,33.6,1891,51,13.2,Canal,9.14,1206
India,Gujarat,Millet,Rabi,2020,Red,5.51,28.7,101,24,70,28.4,1625,80,11.8,Rainfed,10.86,944.7
India,Maharashtra,Sugarcane,Kharif,2013,Clay,5.85,42.1,141,47,104,38.8,1103,47,11.7,Sprinkler,7.47,60924.4
India,Karnataka,Potato,Zaid,2003,Loamy,7.38,35.3,68,77,35,17,773,94,21.6,Rainfed,12.72,17502.6
India,Rajasthan,Soybean,Kharif,2011,Loamy,6.94,22.4,32,49,35,18.4,447,55,19.5,Canal,14.08,1533.2
India,Bihar,Potato,Rabi,2006,Loamy,7.17,56.3,118,22,71,26.9,695,44,11.6,Sprinkler,11.97,26916.7
India,Tamil Nadu,Wheat,Zaid,2023,Black,6.23,30.1,89,39,60,31.2,349,86,9.3,Sprinkler,0.53,2076.2
India,Andhra Pradesh,Barley,Zaid,2015,Sandy,6.25,38.1,82,48,45,39.3,328,95,7.1,Canal,1.73,2110.1
India,Karnataka,Coffee,Rabi,2025,Black,7.77,22.3,122,45,65,18.2,1599,72,6.9,Drip,9.2,2058.7
India,Gujarat,Rice,Rabi,2004,Loamy,6.62,41.7,125,42,108,23.9,577,36,13.8,Rainfed,13.06,3258.3
India,Andhra Pradesh,Rice,Rabi,2013,Alluvial,6.53,56,133,24,113,27.2,1595,72,21.8,Sprinkler,5.12,2836.9
India,Maharashtra,Groundnut,Kharif,2023,Sandy,6.88,50.5,113,19,66,23.3,1727,43,8.1,Rainfed,8.13,2159.1
India,Rajasthan,Mustard,Kharif,2019,Alluvial,6.84,27.1,126,62,28,27.4,1787,75,6.8,Canal,4.53,1549.6
India,Uttar Pradesh,Potato,Kharif,2016,Clay,6.33,39,55,38,64,28.4,505,33,4.6,Sprinkler,12.37,23036
India,Tamil Nadu,Onion,Kharif,2019,Alluvial,7.05,58.3,130,34,87,37.5,268,60,22.4,Drip,1.78,23416.3
India,Uttar Pradesh,Millet,Kharif,2004,Alluvial,7.12,38.6,98,54,21,31.1,1271,89,14.5,Canal,4.34,854.7
India,Maharashtra,Barley,Zaid,2008,Clay,5.99,37.7,90,63,38,37,899,55,5.7,Sprinkler,3.43,2882.1
India,Rajasthan,Tea,Rabi,2023,Sandy,6.35,52.9,48,31,28,22.3,1325,93,15.1,Rainfed,10.38,2362.5
India,Punjab,Soybean,Zaid,2018,Alluvial,6.47,45.6,45,21,46,17.6,1273,43,19,Canal,10.78,1390.1
India,Maharashtra,Banana,Rabi,2015,Sandy,6.84,31.9,65,46,61,23.5,916,78,12.6,Sprinkler,5.35,31653.1
India,Madhya Pradesh,Tea,Kharif,2021,Red,6.19,46.8,40,57,17,29.5,1270,51,15.2,Rainfed,9.13,2690
India,Andhra Pradesh,Potato,Rabi,2010,Red,6.98,25.5,70,77,79,39,1018,38,17.2,Rainfed,7.52,26289.1
India,Tamil Nadu,Banana,Zaid,2009,Red,6.06,31,55,11,39,15.6,1274,76,18.5,Drip,7.2,36594
India,Maharashtra,Barley,Rabi,2010,Alluvial,6.55,40,34,20,67,28.7,1527,79,19,Drip,14.82,2456.5
India,Karnataka,Sorghum,Kharif,2008,Alluvial,6.1,33.2,99,73,86,22.7,1096,54,7.2,Sprinkler,14.69,1146.6
India,Andhra Pradesh,Groundnut,Rabi,2020,Black,6.31,40.5,65,38,18,23.9,1049,54,4.9,Sprinkler,14.8,1782
India,Bihar,Maize,Kharif,2024,Laterite,5.77,40.6,114,75,58,36,1887,67,10.2,Rainfed,7.95,2825.8
India,Gujarat,Potato,Zaid,2019,Alluvial,7.47,42.2,66,63,98,16.7,1325,90,18.7,Canal,11.87,23618.5
India,Bihar,Millet,Zaid,2018,Sandy,6.2,46.4,139,52,93,36.4,374,62,17.2,Canal,3.22,881.3
India,Gujarat,Chickpea,Zaid,2014,Clay,6.98,54.9,38,56,69,27.6,1410,53,12.8,Rainfed,13.58,1489.4
India,Madhya Pradesh,Barley,Kharif,2016,Clay,5.8,28.3,110,54,47,33.6,414,72,16.7,Sprinkler,13.35,3140.3
India,Tamil Nadu,Onion,Rabi,2014,Loamy,6.63,50.3,59,72,70,38.4,1585,57,15.6,Canal,1.83,25171.8
India,Maharashtra,Wheat,Rabi,2004,Laterite,5.7,51.5,126,76,111,27.4,1327,55,15.4,Canal,7.33,2367.5
India,Bihar,Coffee,Kharif,2002,Red,6.1,33.5,94,18,23,20.7,794,58,12.4,Rainfed,5.49,2007.7
India,Uttar Pradesh,Millet,Kharif,2024,Sandy,7.07,36.7,65,21,68,24.4,346,50,2.7,Sprinkler,11.29,1371
India,Rajasthan,Mango,Rabi,2012,Laterite,7.65,45.7,21,75,19,32.3,908,82,13.9,Drip,8.12,9648.1
India,Maharashtra,Millet,Zaid,2020,Laterite,7.05,54.3,117,35,67,19.9,1826,34,13.7,Drip,6.75,1397.3
India,Andhra Pradesh,Mustard,Kharif,2016,Laterite,5.63,49.5,48,47,96,27.7,1087,90,11.3,Rainfed,2.71,1331.2
India,Rajasthan,Pigeon Pea,Zaid,2007,Laterite,6.63,43.6,146,66,16,16.8,548,35,21.4,Canal,8.98,1026.4
India,Rajasthan,Barley,Kharif,2020,Red,6.35,39.6,50,22,109,39.7,1491,65,11.7,Drip,0.77,2342.5
India,Tamil Nadu,Sugarcane,Kharif,2018,Loamy,6.74,22.2,63,21,92,32.8,260,79,9.1,Sprinkler,11.89,77580.5
India,Karnataka,Tea,Zaid,2017,Loamy,6.8,26.3,144,72,72,22.3,618,34,23.5,Rainfed,1.69,1670
India,Punjab,Mustard,Kharif,2003,Loamy,7.17,22.4,114,77,40,30.9,758,35,19.4,Sprinkler,6.47,1744.6
India,Rajasthan,Tomato,Zaid,2007,Clay,7.47,49,100,30,83,16.5,1825,78,11.5,Rainfed,5.63,23292.4
India,Maharashtra,Chickpea,Rabi,2015,Alluvial,6.08,36.9,87,74,119,39.7,425,73,19.2,Sprinkler,1.56,1053.3
India,Rajasthan,Onion,Zaid,2002,Black,6.23,21.8,22,51,23,18.9,1299,34,5.6,Sprinkler,5.11,19977.6
India,Punjab,Barley,Zaid,2006,Sandy,6.48,52.4,147,49,67,17.4,285,36,14.9,Sprinkler,7.09,1838.7
India,Uttar Pradesh,Maize,Rabi,2009,Black,6.74,27.3,24,48,108,24.4,465,77,5.4,Canal,1.92,3126.7
India,Bihar,Tomato,Kharif,2016,Black,6.18,21,24,10,60,26.3,205,68,19.4,Rainfed,8.23,21306.9
India,Gujarat,Coffee,Zaid,2024,Red,7.71,37.8,146,32,73,22.5,1352,73,25,Drip,5.99,2331
India,Rajasthan,Soybean,Kharif,2020,Alluvial,7.61,56.6,61,25,19,23.9,1465,36,2.5,Rainfed,2.32,1729.3
India,Rajasthan,Onion,Zaid,2019,Clay,6.67,24.3,109,48,52,20.7,922,49,12.1,Rainfed,2.82,19490.3
India,Tamil Nadu,Onion,Zaid,2018,Black,6.14,41.6,47,71,57,21.2,637,35,17,Drip,3.1,14782.8
India,Punjab,Sugarcane,Rabi,2024,Loamy,6.52,24.6,121,21,40,31.6,1112,36,22.4,Rainfed,7.69,89655.2
India,Maharashtra,Potato,Kharif,2014,Sandy,5.9,45.2,55,50,49,17.2,808,66,22.4,Sprinkler,4.15,25898.7
India,Madhya Pradesh,Onion,Rabi,2021,Loamy,5.72,48.1,39,66,102,28.5,1879,44,7.1,Rainfed,10.63,18289.9
India,Rajasthan,Coffee,Zaid,2018,Black,5.84,49.2,64,20,111,21.3,434,63,17.8,Canal,7.47,1596.4
India,Gujarat,Sugarcane,Rabi,2002,Loamy,6.36,45.5,119,12,119,29.2,976,66,16.8,Rainfed,6.88,84676.7
India,Andhra Pradesh,Cotton,Rabi,2025,Red,6.18,55.6,124,38,61,32.8,1422,31,7,Canal,1.88,1904.6
India,Tamil Nadu,Barley,Rabi,2011,Red,5.59,25.9,104,71,62,26.5,1654,32,22.9,Canal,2.64,3115.8
India,Andhra Pradesh,Pigeon Pea,Kharif,2004,Sandy,6.59,40.3,91,75,34,31.3,703,62,19.2,Drip,9.65,1383.7
India,Madhya Pradesh,Barley,Rabi,2012,Alluvial,6.04,52.9,88,55,46,37.7,1378,70,11.1,Drip,7.04,2142.8
India,Maharashtra,Potato,Zaid,2021,Black,6.71,46.3,64,19,25,20.7,1742,42,17.1,Canal,1.98,19473
India,Bihar,Coffee,Kharif,2023,Laterite,6.58,47.2,30,56,85,39.2,1851,62,23.8,Rainfed,1.79,1890.1
India,Gujarat,Chickpea,Kharif,2001,Black,7.78,44.7,22,33,13,16.7,719,64,11.3,Drip,6.04,955.8
India,Tamil Nadu,Maize,Rabi,2004,Black,6.01,40.4,63,23,60,27.8,1824,79,10.6,Sprinkler,4.96,3316
India,Gujarat,Sugarcane,Zaid,2008,Red,6.34,30.9,124,72,20,22,583,66,15,Canal,3.03,85235.3
India,Gujarat,Mango,Zaid,2017,Clay,6,37.1,63,51,63,35.1,1735,77,13,Sprinkler,14.86,9855.1
India,Madhya Pradesh,Sorghum,Rabi,2014,Alluvial,7.1,43.2,21,54,67,29.7,1179,38,6.5,Drip,4.07,1723.1
India,Uttar Pradesh,Tea,Rabi,2001,Loamy,7.54,49,110,50,76,38.7,771,73,11.7,Drip,9.51,1586.3
India,Gujarat,Barley,Zaid,2025,Laterite,6.09,47.6,109,65,64,33.1,720,61,4.7,Sprinkler,5.37,2656.1
India,Karnataka,Soybean,Zaid,2014,Loamy,6.1,38.2,30,26,47,25.8,1495,44,2.1,Rainfed,8.34,1220.3
India,Andhra Pradesh,Groundnut,Zaid,2000,Loamy,5.81,54,84,40,76,20.5,1957,40,13.2,Sprinkler,5.27,1902.7
India,Rajasthan,Maize,Zaid,2023,Alluvial,7.12,45.9,99,30,82,30.9,1646,58,21.4,Rainfed,6.82,4153.3
India,Andhra Pradesh,Mustard,Zaid,2008,Alluvial,5.65,39.7,134,21,110,22.7,1625,55,22.6,Sprinkler,7.04,1490
India,Andhra Pradesh,Maize,Kharif,2006,Laterite,7.46,29.5,149,60,13,39.9,230,59,4.3,Drip,5.32,2850.6
India,Karnataka,Sugarcane,Zaid,2003,Loamy,5.72,37.5,100,50,106,35,1338,37,1.8,Rainfed,9.78,82361
India,Maharashtra,Onion,Zaid,2025,Sandy,6.09,53.6,56,37,41,37.1,1060,63,11.4,Rainfed,1.5,16907
India,Uttar Pradesh,Wheat,Zaid,2010,Loamy,6.43,41,147,63,41,22.6,258,92,2,Drip,12.77,3093.4
India,Tamil Nadu,Groundnut,Zaid,2021,Clay,6.31,30.3,100,71,92,35.1,666,77,18.4,Rainfed,8.9,1847.2
India,Bihar,Mango,Kharif,2002,Laterite,7.46,54,102,59,31,30.1,1177,92,11,Rainfed,2.01,6926.1
India,Maharashtra,Groundnut,Zaid,2020,Sandy,6.22,28.5,22,55,96,24.9,1098,47,6.1,Canal,8.55,2089.3
India,Gujarat,Tomato,Zaid,2003,Sandy,6.21,24.4,98,58,37,27.1,734,91,11.4,Sprinkler,12.11,33898.9
India,Tamil Nadu,Onion,Zaid,2024,Clay,7.72,57.5,98,32,72,34.7,526,59,16.7,Drip,1.63,20864
India,Tamil Nadu,Potato,Zaid,2001,Alluvial,7.29,46.8,57,79,52,22.1,1200,84,10.3,Canal,11.44,24420.7
India,Bihar,Mustard,Kharif,2005,Loamy,7.57,46.2,67,43,70,24.5,1943,62,13.6,Canal,3.05,1010.6
India,Karnataka,Barley,Rabi,2021,Sandy,7.43,51.3,132,62,79,19.7,729,71,15.6,Drip,12.19,2881.5
India,Andhra Pradesh,Millet,Rabi,2008,Red,6.9,40.7,62,75,32,16.1,459,62,12.4,Canal,1.09,1336.9
India,Karnataka,Tea,Kharif,2010,Sandy,7.6,23.7,149,73,66,21.3,1545,90,3.3,Rainfed,2.66,2031.5
India,Andhra Pradesh,Chickpea,Zaid,2003,Laterite,5.99,43.2,72,18,16,35.6,1738,71,20.4,Sprinkler,8.19,1077.3
India,Tamil Nadu,Millet,Zaid,2012,Loamy,5.57,45.3,103,60,50,31.9,1786,69,22,Drip,13.95,926
India,Andhra Pradesh,Wheat,Zaid,2005,Sandy,6.27,34.2,115,59,113,25.2,1539,92,17.5,Sprinkler,9.94,3629.3
India,Punjab,Mango,Zaid,2013,Sandy,6.57,32.8,48,71,75,29.1,703,66,24.6,Rainfed,2.46,10051.4
India,Andhra Pradesh,Groundnut,Kharif,2007,Laterite,6.39,29.5,93,34,113,32.1,934,37,15.4,Sprinkler,10.4,1544.9
India,Punjab,Sugarcane,Zaid,2012,Laterite,7.22,44.8,35,61,21,17.6,511,42,4.8,Canal,1.02,80745.7
India,Madhya Pradesh,Mango,Rabi,2001,Alluvial,7.14,38,25,48,32,25.6,1693,39,22.8,Sprinkler,12.1,6064.8
India,Uttar Pradesh,Onion,Kharif,2004,Red,5.7,45.1,36,11,112,27.4,423,69,6.4,Rainfed,1.86,18999.3
India,Gujarat,Sugarcane,Zaid,2008,Red,6.34,30.9,124,72,20,22,583,66,15,Canal,3.03,85235.3
India,Karnataka,Potato,Rabi,2003,Laterite,6.76,38.2,87,35,66,33.6,1162,36,4.1,Sprinkler,9.2,20046.2
India,Maharashtra,Tomato,Zaid,2025,Laterite,6.3,39.2,116,34,91,25.4,1111,67,12.9,Canal,3.65,26814.2
India,Madhya Pradesh,Millet,Zaid,2013,Clay,5.93,38.5,70,52,36,15.5,465,90,4.8,Drip,7.05,1020.9
India,Madhya Pradesh,Soybean,Zaid,2015,Clay,7.64,26,23,14,98,22.9,1140,39,20.8,Drip,10.44,1131.7
India,Gujarat,Onion,Rabi,2005,Clay,6.13,26.2,31,19,93,30.6,351,63,4.1,Canal,14.57,25914.2
India,Karnataka,Cotton,Kharif,2025,Sandy,6.19,51.1,22,28,60,29.8,998,93,15.1,Rainfed,9.96,2308.1
India,Rajasthan,Cotton,Zaid,2010,Red,6.57,54.8,93,65,32,18.1,513,89,20.1,Canal,8.47,2565.3
India,Rajasthan,Mustard,Rabi,2018,Black,6.5,29.3,29,77,88,22.5,1119,70,13.3,Canal,2.19,1558.7
India,Karnataka,Groundnut,Rabi,2010,Laterite,6.2,40.4,81,76,20,19.9,1984,51,13.8,Drip,7.2,2114.5
India,Rajasthan,Rice,Zaid,2009,Black,7.58,37,103,54,107,15.7,961,77,4.5,Sprinkler,11.93,2228.7
India,Maharashtra,Onion,Kharif,2017,Black,5.69,42.4,128,47,101,20,414,62,12.5,Sprinkler,10.76,16306.9
India,Maharashtra,Millet,Kharif,2005,Clay,7.08,47.4,74,74,20,37.8,1315,81,6.2,Drip,2.03,1308.2
India,Karnataka,Maize,Kharif,2024,Red,7.05,49.6,64,48,49,21.4,1346,81,20.5,Drip,6.92,3568.2
India,Punjab,Soybean,Rabi,2005,Red,7.43,25.3,86,59,81,21.7,1417,94,6.7,Sprinkler,3.79,1395.4
India,Bihar,Tomato,Zaid,2005,Loamy,7.13,59.2,123,39,109,27.5,1796,53,21.6,Sprinkler,14.76,33400.8
India,Bihar,Soybean,Zaid,2007,Alluvial,5.51,23.5,93,47,26,16.1,1925,78,10.1,Drip,14.16,1648.7
India,Tamil Nadu,Barley,Kharif,2016,Loamy,6.71,25,84,43,81,31.5,1231,65,22.7,Canal,6.47,2715.9
India,Karnataka,Tomato,Kharif,2005,Black,7.18,56.2,40,55,26,35.9,401,70,12.3,Sprinkler,9.73,32126.7
India,Gujarat,Sugarcane,Rabi,2012,Alluvial,7.23,57.3,26,29,79,36.3,1857,63,7.3,Rainfed,10.76,67934.5
India,Madhya Pradesh,Onion,Kharif,2014,Black,5.9,49.9,124,21,34,28,1793,81,17.3,Rainfed,11.21,21788.1
India,Tamil Nadu,Onion,Kharif,2003,Red,7.58,43.2,104,38,81,30.9,579,42,10.1,Sprinkler,13.83,23753.7
India,Andhra Pradesh,Chickpea,Zaid,2002,Loamy,6.47,38.6,39,13,69,31.9,1430,50,14.3,Canal,13.96,1079.5
India,Gujarat,Barley,Rabi,2005,Loamy,5.6,20.8,93,62,62,27,392,39,18.9,Rainfed,13.19,2587.7
India,Andhra Pradesh,Onion,Zaid,2024,Red,6.65,35.4,37,48,34,21.5,303,35,7.8,Drip,2.07,24216.8
India,Madhya Pradesh,Potato,Zaid,2012,Loamy,7.21,44,75,23,49,15.4,730,46,10.3,Canal,8.01,24149.7
India,Gujarat,Banana,Rabi,2024,Alluvial,6.45,32.5,140,41,94,35.2,1183,34,19.7,Sprinkler,4.43,33765
India,Bihar,Banana,Zaid,2002,Laterite,6.08,49.3,75,65,54,35.2,1022,74,10.6,Rainfed,14.97,37093.9
India,Uttar Pradesh,Banana,Rabi,2013,Loamy,5.92,37.9,52,69,108,37.4,398,34,16.8,Drip,4.08,37165.5
India,Tamil Nadu,Potato,Kharif,2022,Alluvial,7.39,56.6,133,48,103,35.7,1858,68,11.1,Drip,5.6,18805.4
India,Tamil Nadu,Sugarcane,Rabi,2024,Sandy,7.76,30.2,136,35,64,21.2,1271,76,4.8,Drip,12.99,72386.3
India,Rajasthan,Barley,Kharif,2025,Clay,5.83,51.9,82,11,114,33.3,395,79,17.7,Sprinkler,13.19,2701.8
India,Bihar,Wheat,Rabi,2016,Clay,5.84,24.5,91,33,57,16.1,414,34,1.1,Sprinkler,8.31,2381
India,Gujarat,Onion,Rabi,2007,Red,6.33,30.4,124,55,87,39,1199,68,15.4,Sprinkler,7.16,22310.8
India,Uttar Pradesh,Wheat,Kharif,2011,Red,7.56,38.6,35,52,113,27.5,520,90,20.6,Drip,13.34,3263
India,Gujarat,Mustard,Zaid,2025,Red,7.07,38,21,18,23,35.6,859,84,22.4,Canal,12.25,1515.7
India,Karnataka,Wheat,Rabi,2001,Black,7.09,23.6,149,62,100,21.3,309,38,5.5,Drip,4.92,2045.5
India,Madhya Pradesh,Coffee,Zaid,2012,Laterite,5.84,30.8,84,39,45,35.6,663,56,18.1,Sprinkler,8.29,2277.9
India,Bihar,Maize,Zaid,2023,Alluvial,6.21,59.8,57,23,100,27.2,907,73,2.4,Sprinkler,2.74,3662.4
India,Tamil Nadu,Mango,Kharif,2019,Laterite,7.04,49.2,40,44,17,35.2,1295,73,24.3,Drip,14.07,6163.5
India,Maharashtra,Onion,Kharif,2000,Sandy,5.58,33.3,91,79,52,24.4,1669,67,12.2,Sprinkler,6.28,19072.6
India,Gujarat,Mustard,Rabi,2001,Loamy,6.51,50.7,44,35,87,25.4,720,77,23.4,Drip,1.1,1406.8
India,Andhra Pradesh,Soybean,Rabi,2025,Sandy,6.76,36.1,136,63,46,20.8,921,90,20.3,Drip,7.6,1656.1
India,Bihar,Tea,Rabi,2020,Laterite,6.61,33.5,117,36,23,15.2,223,69,19.8,Canal,0.61,2022.3
India,Karnataka,Sugarcane,Kharif,2018,Alluvial,5.7,29.5,128,40,85,37.5,1999,89,15,Canal,3.85,86017.2
India,Andhra Pradesh,Wheat,Rabi,2024,Loamy,7.03,39.6,23,55,13,22.5,384,37,13.1,Drip,14.65,3348.5
India,Bihar,Millet,Kharif,2010,Red,7.41,48.4,71,51,48,17.7,999,77,6.7,Rainfed,11.15,1265.2
India,Madhya Pradesh,Sorghum,Kharif,2005,Sandy,7.64,31.1,105,44,97,23.6,1828,67,5.7,Drip,4.95,1716.3
India,Karnataka,Soybean,Zaid,2015,Red,7.76,47.3,36,44,32,33,1502,81,6.4,Drip,7.79,1323.5
India,Madhya Pradesh,Onion,Kharif,2014,Black,5.9,49.9,124,21,34,28,1793,81,17.3,Rainfed,11.21,21788.1
India,Punjab,Sugarcane,Zaid,2015,Clay,7.77,59.3,88,59,98,28.6,1303,51,21.2,Sprinkler,1.52,62380.5
India,Bihar,Pigeon Pea,Zaid,2011,Red,5.94,47.8,29,35,97,35.2,1271,90,4.4,Canal,10.2,789.1
India,Karnataka,Rice,Zaid,2024,Black,7.21,52.2,23,40,32,26.4,962,69,22.3,Sprinkler,11.5,2740.4
India,Gujarat,Sugarcane,Kharif,2019,Red,7.7,36.2,69,21,23,30.7,211,57,5,Sprinkler,1.86,70662.3
India,Bihar,Coffee,Rabi,2011,Loamy,6.39,25.8,72,65,10,36.4,283,43,20.3,Sprinkler,9.26,1760.2
India,Punjab,Chickpea,Rabi,2024,Alluvial,6.29,33.1,77,76,22,37.4,851,56,9.1,Sprinkler,9.54,1030.3
India,Bihar,Mustard,Rabi,2012,Black,6.32,33.3,53,11,48,27.8,1094,56,12.9,Sprinkler,1.43,1347.8
India,Tamil Nadu,Mustard,Zaid,2017,Red,5.65,47.7,20,49,100,29.3,376,31,10.8,Sprinkler,7.04,1813.3
India,Uttar Pradesh,Sugarcane,Kharif,2004,Loamy,7.43,58.2,30,34,29,35.2,1490,46,14.9,Rainfed,11.97,53195.1
India,Uttar Pradesh,Mustard,Zaid,2000,Sandy,6.83,39.2,109,58,22,18.4,1101,87,22,Canal,8.23,1111
India,Andhra Pradesh,Millet,Rabi,2021,Clay,7.26,22.3,59,68,18,39.2,321,81,23.2,Sprinkler,9.91,1296.8
India,Bihar,Onion,Rabi,2003,Black,7.52,37.3,139,45,66,31,1110,80,4.7,Rainfed,6.21,17669
India,Gujarat,Banana,Rabi,2021,Laterite,6.2,22.8,143,35,110,36,218,81,10.9,Rainfed,14.62,44430.8
